============================================================================================
ANSOFT                                                                              06/12/25
2.851758793969849                                            0.000018987522193
2.856783919597990                                            0.000019711689695
2.861809045226130                                            0.000020488116291
2.866834170854272                                            0.000021322637260
2.871859296482413                                            0.000022221989904
2.876884422110553                                            0.000023193994850
2.881909547738693                                            0.000024247782900
2.886934673366834                                            0.000025394081387
2.891959798994975                                            0.000026645579065
2.896984924623116                                            0.000028017395868
2.902010050251256                                            0.000029527694468
2.907035175879397                                            0.000031198486216
2.912060301507538                                            0.000033056707583
2.917085427135678                                            0.000035135679287
2.922110552763819                                            0.000037477116838
2.927135678391960                                            0.000040133951957
2.932160804020100                                            0.000043174373889
2.937185929648241                                            0.000046687753782
2.942211055276382                                            0.000050793561942
2.947236180904523                                            0.000055655204086
2.952261306532663                                            0.000061502262811
2.957286432160804                                            0.000068667772298
2.962311557788945                                            0.000077653885879
2.967336683417086                                            0.000089254837527
2.972361809045226                                            0.000104805440095
2.977386934673367                                            0.000126735307401
2.982412060301507                                            0.000159980802587
2.987437185929648                                            0.000216341699031
2.992462311557789                                            0.000332764925214
2.997487437185930                                            0.000714728609046
3.002512562814070                                            0.005109854553683
3.007537688442211                                            0.000561986068776
3.012562814070352                                            0.000298327304964
3.017587939698493                                            0.000203516992856
3.022613065326634                                            0.000154699237215
3.027638190954774                                            0.000124941515577
3.032663316582914                                            0.000104905393281
3.037688442211055                                            0.000090496475441
3.042713567839196                                            0.000079636544645
3.047738693467337                                            0.000071158574236
3.052763819095478                                            0.000064356672436
3.057788944723618                                            0.000058778795020
3.062814070351759                                            0.000054122049381
3.067839195979900                                            0.000050175866570
3.072864321608040                                            0.000046789315923
3.077889447236181                                            0.000043851387431
3.082914572864322                                            0.000041278611770
3.087939698492462                                            0.000039007018330
3.092964824120603                                            0.000036986755687
3.097989949748744                                            0.000035178399945
3.103015075376884                                            0.000033550363800
3.108040201005025                                            0.000032077041559
3.113065326633166                                            0.000030737457243
3.118090452261307                                            0.000029514263489
3.123115577889447                                            0.000028392989445
3.128140703517588                                            0.000027361468286
3.133165829145728                                            0.000026409396219
3.138190954773870                                            0.000025527989046
3.143216080402010                                            0.000024709711994
3.148241206030151                                            0.000023948065208
3.153266331658291                                            0.000023237411969
3.158291457286432                                            0.000022572840030
3.163316582914573                                            0.000021950048854
3.168341708542714                                            0.000021365257270
3.173366834170855                                            0.000020815127375
3.178391959798995                                            0.000020296701434
3.183417085427136                                            0.000019807349255
3.188442211055277                                            0.000019344724075
3.193467336683417                                            0.000018906725389
3.198492462311558                                            0.000018491467476
3.203517587939699                                            0.000018097252636
3.208542713567839                                            0.000017722548327
3.213567839195980                                            0.000017365967562
3.218592964824121                                            0.000017026252035
3.223618090452261                                            0.000016702257536
3.228643216080402                                            0.000016392941309
3.233668341708543                                            0.000016097351056
3.238693467336683                                            0.000015814615337
3.243718592964824                                            0.000015543935172
3.248743718592965                                            0.000015284576663
3.253768844221105                                            0.000015035864503
3.258793969849246                                            0.000014797176249
3.263819095477387                                            0.000014567937244
3.268844221105528                                            0.000014347616129
3.273869346733668                                            0.000014135720834
3.278894472361809                                            0.000013931795022
3.283919597989950                                            0.000013735414902
3.288944723618091                                            0.000013546186381
3.293969849246231                                            0.000013363742510
3.298994974874372                                            0.000013187741190
3.304020100502512                                            0.000013017863103
3.309045226130654                                            0.000012853809850
3.314070351758794                                            0.000012695302268
3.319095477386935                                            0.000012542078908
3.324120603015076                                            0.000012393894651
3.329145728643216                                            0.000012250519454
3.334170854271357                                            0.000012111737217
3.339195979899498                                            0.000011977344736
3.344221105527638                                            0.000011847150762
3.349246231155779                                            0.000011720975136
3.354271356783920                                            0.000011598647996
3.359296482412060                                            0.000011480009056
3.364321608040201                                            0.000011364906943
3.369346733668342                                            0.000011253198585
3.374371859296482                                            0.000011144748653
3.379396984924623                                            0.000011039429046
3.384422110552764                                            0.000010937118416
3.389447236180904                                            0.000010837701732
3.394472361809045                                            0.000010741069873
3.399497487437186                                            0.000010647119259
3.404522613065327                                            0.000010555751501
3.409547738693467                                            0.000010466873085
3.414572864321608                                            0.000010380395073
3.419597989949749                                            0.000010296232830
3.424623115577889                                            0.000010214305767
3.429648241206031                                            0.000010134537105
3.434673366834171                                            0.000010056853654
3.439698492462312                                            0.000009981185605
3.444723618090452                                            0.000009907466342
3.449748743718593                                            0.000009835632260
3.454773869346734                                            0.000009765622601
3.459798994974875                                            0.000009697379297
3.464824120603015                                            0.000009630846824
3.469849246231156                                            0.000009565972064
3.474874371859297                                            0.000009502704182
3.479899497487437                                            0.000009440994504
3.484924623115578                                            0.000009380796402
3.489949748743719                                            0.000009322065194
3.494974874371859                                            0.000009264758042
3.500000000000000                                            0.000009208833862
