============================================================================================
ANSOFT                                                                              06/12/25
S Parameter Plot1                                                                   22:56:28

--------------------------------------------------------------------------------------------
        Freq [GHz]   dB(S(LumpPort_CAP2_south_end,LumpPort_CAP1_south_end)) []
                                                                              
12.500000000000000                                         -66.568473783409900
12.505025125628141                                         -66.482923856496498
12.510050251256281                                         -66.396646937448892
12.515075376884422                                         -66.309629578242607
12.520100502512564                                         -66.221857953554974
12.525125628140703                                         -66.133317846515823
12.530150753768845                                         -66.043994633779235
12.535175879396984                                         -65.953873269877235
12.540201005025125                                         -65.862938270812663
12.545226130653267                                         -65.771173696847995
12.550251256281406                                         -65.678563134440694
12.555276381909549                                         -65.585089677274567
12.560301507537689                                         -65.490735906332787
12.565326633165828                                         -65.395483868953022
12.570351758793970                                         -65.299315056801504
12.575376884422111                                         -65.202210382699818
12.580402010050252                                         -65.104150156230318
12.585427135678392                                         -65.005114058042608
12.590452261306531                                         -64.905081112777992
12.595477386934673                                         -64.804029660520357
12.600502512562814                                         -64.701937326677410
12.605527638190955                                         -64.598780990186839
12.610552763819095                                         -64.494536749934369
12.615577889447238                                         -64.389179889262238
12.620603015075377                                         -64.282684838435671
12.625628140703517                                         -64.175025134924709
12.630653266331658                                         -64.066173381347880
12.635678391959798                                         -63.956101200909224
12.640703517587941                                         -63.844779190148472
12.645728643216080                                         -63.732176868806832
12.650753768844222                                         -63.618262626594564
12.655778894472363                                         -63.503003666628295
12.660804020100501                                         -63.386365945284062
12.665829145728644                                         -63.268314108190424
12.670854271356784                                         -63.148811422060817
12.675879396984925                                         -63.027819702035757
12.680904522613066                                         -62.905299234175359
12.685929648241205                                         -62.781208692709129
12.690954773869347                                         -62.655505051610156
12.695979899497488                                         -62.528143490022323
12.701005025125628                                         -62.399077291017868
12.706030150753769                                         -62.268257733114794
12.711055276381911                                         -62.135633973923262
12.716080402010050                                         -62.001152925225199
12.721105527638191                                         -61.864759118718446
12.726130653266331                                         -61.726394561577663
12.731155778894472                                         -61.585998580887711
12.736180904522614                                         -61.443507655907737
12.741206030150753                                         -61.298855237003053
12.746231155778894                                         -61.151971549953913
12.751256281407036                                         -61.002783384200747
12.756281407035175                                         -60.851213863416227
12.761306532663317                                         -60.697182196604793
12.766331658291458                                         -60.540603407712155
12.771356783919598                                         -60.381388041478374
